,Unnamed: 0.1,problemId,titleKo,titles,isSolvable,acceptedUserCount,level,givesNoRating,averageTries,official,tags
3711,3711,12738,가장 긴 증가하는 부분 수열 3,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가장 긴 증가하는 부분 수열 3', 'isOriginal': True}]",True,5675,14,False,1.6178,True,"binary_search,lis,"
3712,3712,12739,돌림판 (Small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '돌림판 (Small)', 'isOriginal': True}]",True,97,8,False,1.6701,True,"implementation,simulation,"
3713,3713,12740,돌림판 (Large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '돌림판 (Large)', 'isOriginal': True}]",True,15,20,False,1.5333,True,
3714,3714,12741,쓰담쓰담,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '쓰담쓰담', 'isOriginal': True}]",True,97,17,False,2.6289,True,"data_structures,segtree,"
3715,3715,12742,혼합물 (Small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '혼합물 (Small)', 'isOriginal': True}]",True,31,16,False,2.3871,True,"math,ternary_search,"
3716,3716,12743,혼합물 (Large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '혼합물 (Large)', 'isOriginal': True}]",True,37,17,False,3.027,True,"ternary_search,"
3717,3717,12744,팬케이크 쌓기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팬케이크 쌓기', 'isOriginal': True}]",True,53,13,False,2.7358,True,"bfs,data_structures,graphs,graph_traversal,hash_set,"
3718,3718,12745,Traffic (Small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Traffic (Small)', 'isOriginal': True}]",True,91,17,False,1.6923,True,"lca,prefix_sum,trees,"
3719,3719,12746,Traffic (Large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Traffic (Large)', 'isOriginal': True}]",True,124,19,False,2.1694,True,"lca,prefix_sum,trees,"
3720,3720,12747,색칠 공부 (Small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '색칠 공부 (Small)', 'isOriginal': True}]",True,15,15,False,1.7333,True,"backtracking,bruteforcing,data_structures,tree_set,"
3721,3721,12748,색칠 공부 (Large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '색칠 공부 (Large)', 'isOriginal': True}]",True,12,25,False,1.25,True,"burnside,combinatorics,math,"
3722,3722,12752,도시들,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '도시들', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cities', 'isOriginal': True}]",True,46,22,False,2.0217,True,"bitmask,dijkstra,graphs,"
3723,3723,12754,스왑,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '스왑', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Swap', 'isOriginal': True}]",True,43,24,False,3.6744,True,"dp,greedy,trees,"
3724,3724,12755,수면 장애,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수면 장애', 'isOriginal': True}]",True,425,7,False,2.68,True,"bruteforcing,implementation,math,"
3725,3725,12756,고급 여관,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '고급 여관', 'isOriginal': True}]",True,1445,3,False,1.8097,True,"arithmetic,implementation,math,simulation,"
3726,3726,12757,전설의 JBNU,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '전설의 JBNU', 'isOriginal': True}]",True,213,13,False,3.3803,True,"binary_search,data_structures,hash_set,"
3727,3727,12758,천상용섬,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '천상용섬', 'isOriginal': True}]",True,143,15,False,3.042,True,"dp,math,number_theory,"
3728,3728,12759,틱! 택! 토!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '틱! 택! 토!', 'isOriginal': True}]",True,532,5,False,2.5639,True,"case_work,implementation,simulation,"
3729,3729,12760,최후의 승자는 누구?,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '최후의 승자는 누구?', 'isOriginal': True}]",True,468,6,False,1.7393,True,"implementation,simulation,sorting,"
3730,3730,12761,돌다리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '돌다리', 'isOriginal': True}]",True,1559,10,False,1.9089,True,"bfs,graphs,graph_traversal,"
3731,3731,12762,롤러코스터,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '롤러코스터', 'isOriginal': True}]",True,117,12,False,2.2479,True,"dp,"
3732,3732,12763,지각하면 안 돼,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '지각하면 안 돼', 'isOriginal': True}]",True,268,14,False,3.4963,True,"dfs,dijkstra,graphs,graph_traversal,"
3733,3733,12764,싸지방에 간 준하,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '싸지방에 간 준하', 'isOriginal': True}]",True,665,13,False,3.4361,True,"data_structures,implementation,priority_queue,simulation,"
3734,3734,12766,지사 배정,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '지사 배정', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Branch Assignment', 'isOriginal': True}]",True,231,21,False,3.026,True,"graphs,dijkstra,divide_and_conquer,dp,divide_and_conquer_optimization,prefix_sum,"
3735,3735,12769,영원한 젊음,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '영원한 젊음', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Forever Young', 'isOriginal': True}]",True,28,20,False,6.1429,True,"binary_search,math,number_theory,parametric_search,"
3736,3736,12778,CTP공국으로 이민 가자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'CTP공국으로 이민 가자', 'isOriginal': True}]",True,1180,4,False,1.2653,True,"implementation,"
3737,3737,12779,상품 is 뭔들,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '상품 is 뭔들', 'isOriginal': True}]",True,244,8,False,4.5861,True,"euclidean,math,number_theory,parametric_search,"
3738,3738,12780,원피스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원피스', 'isOriginal': True}]",True,1089,4,False,1.6024,True,"implementation,string,"
3739,3739,12781,PIZZA ALVOLOC,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'PIZZA ALVOLOC', 'isOriginal': True}]",True,912,13,False,2.9726,True,"geometry,line_intersection,"
3740,3740,12782,비트 우정지수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '비트 우정지수', 'isOriginal': True}]",True,819,7,False,1.4493,True,"greedy,math,"
3741,3741,12783,곱셈 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '곱셈 게임', 'isOriginal': True}]",True,150,14,False,3.9267,True,"dp,math,"
3742,3742,12784,인하니카 공화국,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '인하니카 공화국', 'isOriginal': True}]",True,553,13,False,2.8029,True,"dfs,dp,dp_tree,graphs,graph_traversal,trees,"
3743,3743,12785,토쟁이의 등굣길,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '토쟁이의 등굣길', 'isOriginal': True}]",True,427,10,False,3.459,True,"combinatorics,dp,math,"
3744,3744,12786,INHA SUIT,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'INHA SUIT', 'isOriginal': True}]",True,249,12,False,4.2369,True,"dijkstra,dp,graphs,"
3745,3745,12787,지금 밥이 문제냐,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '지금 밥이 문제냐', 'isOriginal': True}]",True,348,6,False,2.3736,True,"implementation,parsing,string,"
3746,3746,12788,제 2회 IUPC는 잘 개최될 수 있을까?,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '제 2회 IUPC는 잘 개최될 수 있을까?', 'isOriginal': True}]",True,750,7,False,1.6933,True,"greedy,sorting,"
3747,3747,12789,도키도키 간식드리미,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '도키도키 간식드리미', 'isOriginal': True}]",True,1693,8,False,2.6019,True,"data_structures,stack,"
3748,3748,12790,Mini Fantasy War,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Mini Fantasy War', 'isOriginal': True}]",True,3078,3,False,1.5949,True,"arithmetic,implementation,math,"
3749,3749,12791,Starman,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Starman', 'isOriginal': True}]",True,1162,5,False,1.5568,True,"implementation,precomputation,"
3750,3750,12792,주작 주 주작,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '주작 주 주작', 'isOriginal': True}]",True,293,10,False,3.5563,True,"math,number_theory,"
3751,3751,12793,블록 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '블록 게임', 'isOriginal': True}]",True,158,15,False,4.1013,True,"graphs,graph_traversal,implementation,"
3752,3752,12794,위대한 믹싱 가요제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '위대한 믹싱 가요제', 'isOriginal': True}]",True,8,22,False,7.625,True,"bitmask,dp,dp_bitfield,implementation,string,suffix_array,"
3753,3753,12795,반평면 땅따먹기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '반평면 땅따먹기', 'isOriginal': True}]",True,272,21,False,3.3529,True,"cht,data_structures,dp,"
3754,3754,12796,나의 행렬곱셈 답사기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나의 행렬곱셈 답사기', 'isOriginal': True}]",True,403,11,False,1.5211,True,"ad_hoc,constructive,math,"
3755,3755,12797,연금술,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '연금술', 'isOriginal': True}]",True,67,21,False,2.7612,True,"berlekamp_massey,dp,exponentiation_by_squaring,math,"
3756,3756,12798,게나디는 머리가 좋습니다,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '게나디는 머리가 좋습니다', 'isOriginal': True}]",True,21,20,False,3.9524,True,"data_structures,multi_segtree,prefix_sum,segtree,"
3757,3757,12801,중계 신호,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Relay', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '중계 신호', 'isOriginal': False}]",True,20,24,False,3.2,True,"binary_search,convex_hull,geometry,"
3758,3758,12813,이진수 연산,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이진수 연산', 'isOriginal': True}]",True,1881,4,False,1.6273,True,"string,"
3759,3759,12817,버스 노선,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Bus lines', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '버스 노선', 'isOriginal': False}]",True,43,16,False,2.0698,True,"dfs,dp,dp_tree,graphs,graph_traversal,trees,"
3760,3760,12833,XORXORXOR,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'XORXORXOR', 'isOriginal': True}]",True,1213,5,False,1.6801,True,"bitmask,math,"
3761,3761,12834,주간 미팅,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '주간 미팅', 'isOriginal': True}]",True,271,12,False,1.631,True,"dijkstra,graphs,"
3762,3762,12835,삼거리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '삼거리', 'isOriginal': True}]",True,68,14,False,2.5441,True,"ad_hoc,"
3763,3763,12836,가계부 (Easy),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가계부 (Easy)', 'isOriginal': True}]",True,456,4,False,1.7829,True,"implementation,"
3764,3764,12837,가계부 (Hard),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가계부 (Hard)', 'isOriginal': True}]",True,1619,15,False,2.2662,True,"segtree,data_structures,"
3765,3765,12839,카드 정리 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '카드 정리 2', 'isOriginal': True}]",True,20,16,False,1.8,True,"bitmask,dp,dp_bitfield,"
3766,3766,12840,창용이의 시계,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '창용이의 시계', 'isOriginal': True}]",True,737,3,False,3.4247,True,"arithmetic,implementation,math,"
3767,3767,12841,정보대 등산,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '정보대 등산', 'isOriginal': True}]",True,288,9,False,2.4444,True,"prefix_sum,"
3768,3768,12842,튀김 소보루,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '튀김 소보루', 'isOriginal': True}]",True,254,9,False,2.752,True,"bruteforcing,implementation,"
3769,3769,12843,복수전공,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '복수전공', 'isOriginal': True}]",True,149,18,False,1.7852,True,"bipartite_matching,"
3770,3770,12844,XOR,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'XOR', 'isOriginal': True}]",True,1474,18,False,2.863,True,"data_structures,lazyprop,segtree,"
3771,3771,12845,모두의 마블,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '모두의 마블', 'isOriginal': True}]",True,938,8,False,1.5288,True,"greedy,"
3772,3772,12846,무서운 아르바이트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '무서운 아르바이트', 'isOriginal': True}]",True,753,16,False,1.7344,True,"data_structures,divide_and_conquer,segtree,stack,"
3773,3773,12847,꿀 아르바이트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '꿀 아르바이트', 'isOriginal': True}]",True,1099,8,False,2.7416,True,"prefix_sum,sliding_window,"
3774,3774,12848,막대기 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '막대기 게임', 'isOriginal': True}]",True,11,17,False,3.1818,True,"game_theory,"
3775,3775,12849,본대 산책,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '본대 산책', 'isOriginal': True}]",True,1097,10,False,1.546,True,"dp,graphs,"
3776,3776,12850,본대 산책2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '본대 산책2', 'isOriginal': True}]",True,1106,15,False,1.1709,True,"exponentiation_by_squaring,graphs,math,"
3777,3777,12851,숨바꼭질 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숨바꼭질 2', 'isOriginal': True}]",True,8300,12,False,3.8914,True,"bfs,graphs,graph_traversal,"
3778,3778,12852,1로 만들기 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '1로 만들기 2', 'isOriginal': True}]",True,8736,10,False,2.1142,True,"dp,graphs,graph_traversal,"
3779,3779,12854,홍준이는 물리를 좋아해,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '홍준이는 물리를 좋아해', 'isOriginal': True}]",True,51,14,True,2.2941,True,"greedy,math,"
3780,3780,12855,홍준이는 FFT를 좋아해,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '홍준이는 FFT를 좋아해', 'isOriginal': True}]",True,11,19,False,3.3636,True,"randomization,sqrt_decomposition,"
3781,3781,12856,홍준이는 색칠을 좋아해,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '홍준이는 색칠을 좋아해', 'isOriginal': True}]",True,12,21,False,5.75,True,"sqrt_decomposition,"
3782,3782,12857,홍준이는 문자열을 좋아해,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '홍준이는 문자열을 좋아해', 'isOriginal': True}]",True,20,19,False,5.55,True,"data_structures,hashing,hash_set,sqrt_decomposition,string,two_pointer,"
3783,3783,12858,Range GCD,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Range GCD', 'isOriginal': True}]",True,301,21,False,2.7176,True,"data_structures,euclidean,lazyprop,math,number_theory,segtree,"
3784,3784,12859,점프하는 민호,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '점프하는 민호', 'isOriginal': True}]",True,35,15,False,1.6571,True,"data_structures,dp,hash_set,math,number_theory,"
3785,3785,12861,죄수에게 주는 뇌물,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '죄수에게 주는 뇌물', 'isOriginal': True}]",True,71,15,False,1.8451,True,"dp,"
3786,3786,12862,Love Triangles,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Love Triangles', 'isOriginal': True}]",True,11,19,False,2.3636,True,"combinatorics,graphs,graph_traversal,math,"
3787,3787,12863,Clash of Snakes,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Clash of Snakes', 'isOriginal': True}]",True,7,12,False,2.5714,True,"case_work,combinatorics,math,"
3788,3788,12864,사서왕 준서,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '사서왕 준서', 'isOriginal': True}]",True,59,14,False,1.7288,True,"dp,"
3789,3789,12865,평범한 배낭,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '평범한 배낭', 'isOriginal': True}]",True,24684,11,False,2.8217,True,"dp,knapsack,"
3790,3790,12866,피노키오,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '피노키오', 'isOriginal': True}]",True,184,5,False,2.2826,True,"arithmetic,combinatorics,math,"
3791,3791,12867,N차원 여행,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'N차원 여행', 'isOriginal': True}]",True,81,9,False,2.358,True,"coordinate_compression,sorting,"
3792,3792,12869,뮤탈리스크,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뮤탈리스크', 'isOriginal': True}]",True,2311,12,False,2.0939,True,"bfs,dp,graphs,graph_traversal,"
3793,3793,12870,뮤탈리스크 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뮤탈리스크 2', 'isOriginal': True}]",True,23,21,False,6.0,True,"dp,parametric_search,"
3794,3794,12871,무한 문자열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '무한 문자열', 'isOriginal': True}]",True,1288,6,False,2.8028,True,"implementation,math,string,"
3795,3795,12872,플레이리스트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '플레이리스트', 'isOriginal': True}]",True,415,15,False,2.1277,True,"dp,math,"
3796,3796,12873,기념품,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '기념품', 'isOriginal': True}]",True,574,7,False,2.9774,True,"data_structures,implementation,queue,simulation,"
3797,3797,12874,괄호 문자열 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '괄호 문자열 만들기', 'isOriginal': True}]",True,38,17,False,2.3421,True,"dp,"
